1000,0.9,138.0,36.0,32.75,99387.0,162.61,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:2:48\r\n'
1001,1.6,139.0,35.9,32.75,99392.0,162.19,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:2:519\r\n'
1002,1.4,130.0,35.8,32.74,99388.0,162.53,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:2:633\r\n'
1003,1.4,130.0,35.8,32.75,99388.0,162.53,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:2:730\r\n'
1004,1.1,126.0,35.8,32.75,99388.0,162.53,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:2:844\r\n'
1005,1.1,126.0,35.8,32.74,99391.0,162.27,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:2:994\r\n'
1006,1.2,133.0,35.9,32.74,99387.0,162.61,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:3:108\r\n'
1007,1.2,133.0,35.9,32.75,99391.0,162.27,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:3:205\r\n'
1008,0.9,142.0,35.9,32.75,99390.0,162.36,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155`22:6:17:16:43:3:416\r\n'
1009,1.3,147.0,36.0,32.75,99392.0,162.19,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:3:530\r\n'
1010,1.3,147.0,36.0,32.74,99389.0,162.44,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:3:680\r\n'
1011,1.7,139.0,35.9,32.73,99387.0,162.41,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:4:34\r\n'
1012,1.7,139.0,35.9,32.74,99388.0,162.53,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:4:131\r\n'
1013,1.9,145.0,35.9,32.73,99386.0,162.7,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:4:245\r\n'
1014,1.8,132.0,35.8,32.73,99386.0,162.7,0.0,0.0,-0.03,-0.01,-0.9,0.0,0.0,-0.0,-0.98,1.75,0.06,0.0,-0.02,0.0,130713783.0,796876920.0,b'8155022:6:17:16:43:4:606\r\n'
