2,1.2,723.0,36.8,32.95,99392.0,162.19,0.0,0.0,0.02,0.01,0.73,0.0,0.0,0.0,-0.66,0.45,0.92,0.02,0.01,0.02,130713965.0,796876962.0,b'8237022:6:17:16:38:10:841\r\n'
3,1.2,723.0,36.8,32.95,99391.0,162.27,0.0,0.0,0.02,0.01,0.73,b'-0\xee\x82\x82b\x06r\x82\x82b\xda\x06\xf2\x82\x82bj\x06r\xb2\xb2b\x06r\xa2\xaab\x06r\x9a\x92b\x06r\x82\x92b\x06r\x82\x8ab\x06r\x82\x92b\x8a\x9a\x82\xba\x8a\x9a\xca\xb2\xaab\xba\xca\xb2\xc2\xba\xb2\x96\xb2\x92b\xc2\x92\x9a\xba\x82\x92\x92\xd2\xb2\xd2\x8a\xba\xd2\x8a\xb2\xd2\x9a\xc2\xd2\x8a\x82\xd2\xca\xaa\x9aj\n'
4,1.2,723.0,36.8,32.96,99393.0,162.1,0.0,0.0,0.02,0.01,0.73,-0.01,-0.0,-0.0,-0.66,0.45,0.92,0.02,0.01,b'0.\xf0\x92b\x8a\x9a\x82\xba\x8a\x9a\xca\xb2\xaab\xba\xca\xb2\xc2\xba\xb2\xca\xb2\x92b\xc2\x92\x9a\xba\x82\x92\x96\xd2\xb2\xd2\x8a\xba\xd2\x8a\xb2\xd2\x9a\xc2\xd2\x8a\x8a\xd2\xaa\xbaj\n'
5,2.3,105.0,36.7,32.96,99390.0,162.36,0.0,0.0,0.02,0.01,0.73,-0.01,-0.0,-0.0,-0.66,0.45,0.92,0.02,0.01,0.02,130713965.0,796876962.0,b'8237022:6:17:16:\x00&\xd2\x8a\x8a\xd2\x8a\xb2\xcaj\n'
6,2.3,105.0,36.7,32.96,99391.0,162.27,0.0,0.0,0.02,0.01,0.73,-0.01,-0.0,-0.0,-0.66,0.45,0.92,0.02,0.01,0.02,130713965.0,796876962.0,b'8237022:6:17:16:3\x00\xd2\x8a\x8a\xd2\x92\xba\x9aj\n'
7,2.3,105.0,36.7,32.95,99394.0,162.02,0.0,0.0,0.02,0.01,0.73,-0.0,0.0,0.0,-0.65,0.43,0.89,0.02,-0.01,0.02,130713965.0,796876961.0,b'8238022\xa0\xb2\xd2\x8a\xba\xd2\x8a\xb2\xd2\x9a\xc2\xd2\x8a\x8a\xd2\xa2\x9a\xcaj\n'
8,2.3,105.0,36.7,32.95,99391.0,162.27,0.0,0.0,0.02,0.01,0.73,0.0,-0.0,0.0,-0.65,0.43,0.89,0.02,-0.01,0.02,130713965.0,796876961.0,b'8238022:6:17:16:38:11:538\r\n'
9,1.0,90.0,36.6,32.96,99393.0,162.1,0.0,0.0,0.02,0.01,0.73,0.01,-0.0,0.0,-0.65,0.43,0.89,0.02,-0.01,0.02,130713965.0,b'\xb8\xca\xb2\xc2\xba\xb2\xca\xb2\x8ab\xc2\x92\x9a\xc2\x82\x92\x92\xd2\xb2\xd2\x8a\xba\xd2\x8a\xb2\xd2\x9a\xc2\xd2\x8a\x8a\xd2\xba\xaa\x92j\n'
10,1.0,90.0,36.6,32.96,99395.0,b'161.93\x00\x19r\x82\x82b\x06\xe6\x82\x82b\x06r\x82\x92b\x06r\x82\x8ab\x06r\xba\x9ab\x06r\x82\x82b\xd6\x02r\x82\x82b\x06r\x82\x82bj\x02r\xb2\xaab\x06r\xa2\x9ab\x06r\xc2\xcab\x06r\x82\x92bj\x06r\x82\x8ab\x06r\x82\x92b\x12\x9a\x82\xba\x8a\x9a\xca\xb2\xaab\xba\xca\xb2\xc2\xba\xb2\xca\xb2\x8ab\xc2\x92\x9a\xc2\x82\x92\x92\xd2\xb2\xd2\x8a\xba\xd2\x8a\xb2\xd2\x9a\xc2\xd2\x8a\x8a\xd2\xca\xb2\xb2j\n'
11,1.0,95.0,36.7,32.95,99393.0,162.1,0.0,0.0,0.02,0.01,0.73,0.0,b'0.00X\x00r\x82\x82\xc6j\x06r\xb2\xaab\x06r\xa2\x9a\xe2\x06r\xc2\xcab\x06r\x82\x92bj\x02r\x82\x8ab\x06r\x82\x02b\x8a\x9a\x82\xba\x8a\x9a\x92\xb2\xaab2\xca\xb2\xc2\xba\xb2\xca\xb2\x8ab\xc2\x92\x9a\xc2\x82\x92\x92\xd2\xb2\xd2\x8a\xba\xd2\x8a\xb2\xd2\x9a\xc2\xd2\x8a\x92\xd2\x8a\x92\xcaj\n'
12,1.0,95.0,36.7,32.96,99391.0,162.27,0.0,0.0,0.02,0.01,0.73,-0.0,-0.0,-0.0,-0.65,0.43,0.89,0.02,-0.01,"b'0.0\x02b\x8a\x9a\x82\xba\x8a\x9a\xca\xb2\xaab\xba\xca\xb2\xc2\xba\xb2\xca\xb2\x8ab\xc2\x92\x9a\xc2\x82\x92""\xd2\xb2\xd2\x8a\xba\xd2\x8a\xb2\xd2\x9a\xc2\xd2\x8a\x92\xd2\x92\x9a\x92j\n'"
13,1.4,151.0,3.8,32.96,99398.0,161.68,0.0,0.0,0.02,0.01,0.73,-0.0,-0.0,-0.0,-0.65,0.43,0.89,0.02,-0.01,0.02,130713965.0,796876961.0,b'8238022:6:17:1\xf6\xd2\x9a\xc2\xd2\x8a\x92\xd2\x9a\xa2\xa2j\n'
14,1.4,151.0,3.8,32.96,99386.0,162.7,0.0,0.0,0.02,0.01,0.73,-0.0,-0.01,-0.0,-0.64,0.42,0.86,0.02,-0.01,0.01,130713965.0,796876961.0,b'8238022:6:17:16:38:12:447\r\n'
15,1.4,151.0,3.8,32.96,99396.0,161.85,0.0,0.0,0.02,b'\x98\t\x8ab\x06r:\x9ab\xd6\x02r\x82\x8ab\x06r\x02\x82bj\x02r\x82\x02bj\x06r\xb2\xa2b\x06r\xa2\x92b\x06r\xc2\xb2b\x06r\x82\x92Bj\x06r\x82\x82b\x06r\x02\x8ab\x8a\x9a\x82\xba\x8a\x9a\xca\xb2\xaab\xba\xca\xb2\xc2\xba\xb2\xca\xb2\x8ab\xc2\x92\x9a\xc2\x82\x92\x92\xd2\xb2\xd2\x8a\xba\xd2\x8a\xb2\xd2\x9a\xc2\xd2\x8a\x92\xd2\xaa\xaa\xcaj\n'
16,1.3,115.0,36.7,32.95,99396.0,161.85,0.0,0.0,0.02,0.01,0.73,-0.0,b'0.0\x00b\x06r\x82\x82bj\x06r\xb2\xa2b\x06r\xa2\x92b\x06r\xc2\xb2b\x06r\x82\x92bj\x06r\x82\x8ab\x06r\x82\x8ab\x8a\x9a\x86\xba\x8a\x9a\xca\xb2\xaab\xba\xca\xb2\xc2\xba\xb2\xca\xb2\x8ab\xc2\x92\x9a\xc2\x82\x92\x92\xd2\xb2\xd2\x8a\xba\xd2\x8a\xb2\xd2\x9a\xc2\xd2\x8a\x92\xd2\xc2\x92\xaaj\n'
17,1.3,115.0,36.7,32.95,99394.0,162.02,0.0,0.0,0.02,0.01,0.73,0.0,0.0,0.0,-0.64,b'\x00r\xa2\x92b\x06r\xc2\xa2b\x06r\x82\x8ab\xd6\x06r\x82\x8ab\x06r\x82\x8ab\x8a\x9a\x82\xba\x8a\x9a\xca\xb2\xb2b\xba\xca\xb2\xc2\xba\xb2\xca\xb2\x82b\xc2\x92\xa2\xa2\x82\x92\x92\xd2\xb2\xd2\x8a\xba\xd2\x8a\xb2\xd2\x9a\xc2\xd2\x8a\x9a\xd2\xa2\x82j\n'
