8000,0.0,0.0,0.0,31.81,100221.0,92.32,32.11,60.46,0.0,0.01,-0.09,-0.0,0.01,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:40:218\r\n'
8001,0.0,0.0,0.0,31.82,100224.0,92.07,32.11,60.47,0.0,0.01,-0.09,-0.02,-0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:40:337\r\n'
8002,0.0,0.0,0.0,31.82,100219.0,92.49,32.11,60.46,0.0,0.01,-0.09,-0.02,-0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:40:441\r\n'
8003,0.0,0.0,0.0,31.81,100222.0,92.24,32.11,60.47,0.0,0.01,-0.09,-0.02,-0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:40:560\r\n'
8004,0.0,0.0,0.0,31.82,100220.0,92.41,32.12,60.46,0.0,0.01,-0.09,-0.02,-0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:40:663\r\n'
8005,0.0,0.0,0.0,31.82,100224.0,92.07,32.11,60.45,0.0,0.01,-0.09,0.03,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:40:782\r\n'
8006,0.0,0.0,0.0,31.82,100220.0,92.41,32.11,60.45,0.0,0.01,-0.09,0.03,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:41:2\r\n'
8007,0.0,0.0,0.0,31.82,100219.0,92.49,32.11,60.46,0.0,0.01,-0.09,0.03,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:41:108\r\n'
8008,0.0,0.0,0.0,31.82,100225.0,91.99,32.11,60.47,0.0,0.01,-0.09,-0.0,0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:41:33`\r\n'
8009,0.0,0.0,0.0,31.82,100223.0,92.15,32.12,60.46,0.0,0.01,-0.09,-0.0,0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:41:549\r\n'
8010,0.0,0.0,0.0,31.82,100221.0,92.32,32.11,60.47,0.0,0.01,-0.09,-0.0,0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:41:668\r\n'
8011,0.0,0.0,0.0,31.82,100220.0,92.41,32.11,60.45,0.0,0.01,-0.09,-0.01,-0.01,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:41:891\r\n'
8012,0.0,0.0,0.0,31.82,100223.0,92.15,32.11,60.45,0.0,0.01,-0.09,-0.01,-0.01,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:41:995\r\n'
8013,0.0,0.0,0.0,31.82,100221.0,92.32,32.11,60.46,0.0,0.01,-0.09,-0.01,-0.01,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:42:111\r\n'
8014,0.0,0.0,0.0,31.82,100218.0,92.57,32.11,60.45,0.0,0.01,-0.09,-0.01,-0.01,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:42:218\r\n'
8015,0.0,0.0,0.0,31.82,100223.0,92.15,32.11,60.44,0.0,0.01,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:42:334\r\n'
8016,0.0,0.0,0.0,31.81,100213.0,92.99,32.11,60.45,0.0,0.01,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:42:44!\r\n'
8017,0.0,0.0,0.0,31.82,100224.0,92.07,32.11,60.45,0.0,0.01,-0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:42:777\r\n'
8018,0.0,0.0,0.0,31.81,100222.0,92.24,32.09,60.42,0.0,0.01,-0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'00:1:1:0:39:42:937\r\n'
