2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:41:636\r\n'
3,0.2,344.0,35.4,30.86,100474.0,71.09,31.28,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:41:756\r\n'
4,0.2,344.0,35.4,30.86,100473.0,71.18,31.29,81.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:41:860\r\n'
5,0.0,6.0,35.5,30.87,100475.0,71.01,31.3,81.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:42:83\r\n'
6,0.2,16.0,35.5,30.87,100471.0,71.34,31.29,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19z23:42:199\r\n'
7,0.2,16.0,35.5,30.87,100473.0,71.18,31.29,81.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:42:306\r\n'
8,0.3,346.0,35.5,30.87,100477.0,70.84,31.29,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:42:422\r\n'
9,0.5,357.0,35.3,30.86,100473.0,71.18,31.28,81.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:42:926\r\n'
10,0.6,29.0,35.3,30.87,100472.0,71.26,31.3,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:43:254\r\n'
11,0.8,46.0,35.3,30.86,100474.0,71.09,31.29,81.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:43:374\r\n'
12,0.8,46.0,35.3,30.86,100475.0,71.01,31.27,81.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:43:543\r\n'
13,0.6,52.0,35.3,30.86,100474.0,71.09,31.27,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:43:663\r\n'
14,0.9,15.0,35.3,30.86,100475.0,71.01,31.28,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:43:883\r\n'
15,0.9,15.0,35.3,30.87,100473.0,71.18,31.29,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:43:990\r\n'
16,0.7,42.0,35.3,30.87,100476.0,70.92,31.29,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:44:106\r\n'
17,0.4,8.0,35.3,30.86,100475.0,71.01,31.26,81.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:44:612\r\n'
18,0.4,8.0,35.3,30.86,100473.0,71.18,31.28,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:44:715\r\n'
19,0.5,327.0,35.3,30.86,100473.0,71.18,31.29,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:44:939\r\n'
20,0.6,24.0,35.3,30.86,100474.0,71.09,31.28,81.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:45:59\r\n'
21,0.8,337.0,35.2,30.87,100472.0,71.26,31.29,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:45:282\r\n'
22,0.8,337.0,35.2,30.87,100474.0,71.09,31.29,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:45:386\r\n'
23,0.7,287.0,35.2,30.86,100473.0,71.18,31.26,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:45:562\r\n'
24,0.7,287.0,35.2,30.86,100470.0,71.43,31.27,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:45:669\r\n'
25,1.2,289.0,35.3,30.86,100473.0,71.18,31.28,81.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:45:785\r\n'
26,1.2,289.0,35.3,30.87,100473.0,71.18,31.29,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:45:892\r\n'
27,0.9,319.0,35.2,30.87,100474.0,71.09,31.29,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:46:115\r\n'
28,0.7,17.0,35.2,30.87,100472.0,71.26,31.29,81.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:46:231\r\n'
29,0.7,17.0,35.2,30.87,100474.0,71.09,31.3,81.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:46:334\r\n'
30,0.6,350.0,35.3,30.86,100473.0,71.18,31.27,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:46:618\r\n'
31,0.1,298.0,35.3,30.86,100477.0,70.84,31.27,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:46:738\r\n'
32,0.0,164.0,35.4,30.87,100477.0,70.84,31.29,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:47:66\r\n'
33,0.7,228.0,35.4,30.87,100473.0,71.38,31.29,81.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:47:182\r\n'
34,0.7,228.0,35.4,30.87,100473.0,71.18,31.29,81.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:47:289\r\n'
35,0.5,211.0,35.4,30.87,100473.0,71.18,31.29,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:47:405\r\n'
36,0.5,211.0,35.4,30.86,100474.0,71.09,31.26,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:47:580\r\n'
37,0.7,243.0,35.4,30.85,100473.0,71.18,31.25,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:47:756\r\n'
38,0.7,243.0,35.4,30.86,100468.0,71.59,31.27,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:47:860\r\n'
39,0.7,229.0,35.4,30.86,100469.0,71.51,31.27,81.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:47:980\r\n'
40,0.7,229.0,35.4,30.87,100475.0,71.01,31.28,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:48:84\r\n'
41,1.5,267.0,35.4,30.87,100475.0,71.01,31.28,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'022:6:16:19:23:48:204\r\n'
